pha,sex,year,asr_per_100k,disease,population
50010,males,2016,1400.5,Respiratory disease,107.0
40081,males,2016,1885.5,Respiratory disease,218.0
40026,males,2016,2189.2,Respiratory disease,223.0
50116,males,2016,2027.7,Respiratory disease,174.0
50041,males,2016,1500.1,Respiratory disease,173.0
50072,males,2016,1324.8,Respiratory disease,209.0
40088,males,2016,1970.5,Respiratory disease,75.0
50046,males,2016,1178.9,Respiratory disease,94.0
50076,males,2016,1619.0,Respiratory disease,380.0
50055,males,2016,1913.7,Respiratory disease,519.0
50043,males,2016,1873.7,Respiratory disease,236.0
50021,males,2016,1553.4,Respiratory disease,122.0
50064,males,2016,1970.4,Respiratory disease,138.0
50067,males,2016,2077.4,Respiratory disease,235.0
50050,males,2016,1837.1,Respiratory disease,360.0
50073,males,2016,1610.5,Respiratory disease,308.0
50084,males,2016,2170.9,Respiratory disease,280.0
50081,males,2016,1608.5,Respiratory disease,234.0
50007,males,2016,1511.0,Respiratory disease,208.0
50026,males,2016,1498.9,Respiratory disease,70.0
50123,males,2016,2474.3,Respiratory disease,172.0
40011,males,2016,1796.3,Respiratory disease,206.0
50128,males,2016,,Respiratory disease,
50060,males,2016,1393.9,Respiratory disease,180.0
50047,males,2016,1874.6,Respiratory disease,154.0
50101,males,2016,,Respiratory disease,
50052,males,2016,1583.3,Respiratory disease,284.0
50071,males,2016,2210.5,Respiratory disease,217.0
50112,males,2016,3616.5,Respiratory disease,71.0
50044,males,2016,1846.4,Respiratory disease,183.0
50089,males,2016,1515.1,Respiratory disease,77.0
50091,males,2016,1772.7,Respiratory disease,122.0
50038,males,2016,1609.8,Respiratory disease,244.0
50082,males,2016,1612.0,Respiratory disease,90.0
50039,males,2016,1884.3,Respiratory disease,321.0
50053,males,2016,1392.8,Respiratory disease,273.0
50035,males,2016,1713.1,Respiratory disease,380.0
50028,males,2016,1244.1,Respiratory disease,227.0
50085,males,2016,1989.4,Respiratory disease,52.0
30212,males,2016,2351.2,Respiratory disease,230.0
50105,males,2016,2162.2,Respiratory disease,102.0
30137,males,2016,1751.4,Respiratory disease,160.0
30182,males,2016,2404.7,Respiratory disease,244.0
50061,males,2016,1367.2,Respiratory disease,198.0
30061,males,2016,1753.9,Respiratory disease,114.0
50095,males,2016,,Respiratory disease,
30123,males,2016,3530.0,Respiratory disease,318.0
50040,males,2016,1726.2,Respiratory disease,228.0
50058,males,2016,1737.6,Respiratory disease,260.0
50069,males,2016,1784.3,Respiratory disease,139.0
50075,males,2016,2487.4,Respiratory disease,58.0
50104,males,2016,1773.7,Respiratory disease,69.0
30126,males,2016,2553.8,Respiratory disease,386.0
50017,males,2016,1289.6,Respiratory disease,115.0
50006,males,2016,1354.0,Respiratory disease,106.0
50086,males,2016,2212.1,Respiratory disease,75.0
60036,males,2016,4261.7,Respiratory disease,146.0
50066,males,2016,1557.4,Respiratory disease,87.0
30021,males,2016,2601.6,Respiratory disease,216.0
50077,males,2016,2384.9,Respiratory disease,330.0
50031,males,2016,1394.9,Respiratory disease,178.0
40012,males,2016,1658.0,Respiratory disease,114.0
50087,males,2016,2173.2,Respiratory disease,101.0
50008,males,2016,1230.1,Respiratory disease,171.0
20163,males,2016,2916.2,Respiratory disease,234.0
50113,males,2016,,Respiratory disease,
50114,males,2016,,Respiratory disease,
50037,males,2016,1303.0,Respiratory disease,245.0
30184,males,2016,4118.6,Respiratory disease,238.0
50079,males,2016,1888.8,Respiratory disease,344.0
50088,males,2016,1640.5,Respiratory disease,127.0
50002,males,2016,1976.8,Respiratory disease,221.0
50000,males,2016,1700.0,Respiratory disease,159.0
30066,males,2016,2434.8,Respiratory disease,314.0
50068,males,2016,1487.3,Respiratory disease,170.0
50107,males,2016,1955.3,Respiratory disease,155.0
50030,males,2016,2244.9,Respiratory disease,250.0
50022,males,2016,1642.7,Respiratory disease,366.0
50093,males,2016,1518.8,Respiratory disease,96.0
30142,males,2016,2724.1,Respiratory disease,231.0
30174,males,2016,2780.8,Respiratory disease,199.0
50036,males,2016,1357.0,Respiratory disease,252.0
70010,males,2016,3312.6,Respiratory disease,251.0
50106,males,2016,3352.6,Respiratory disease,343.0
50018,males,2016,1733.9,Respiratory disease,114.0
50001,males,2016,2835.2,Respiratory disease,521.0
50059,males,2016,1465.8,Respiratory disease,219.0
50099,males,2016,3253.6,Respiratory disease,204.0
50111,males,2016,2138.0,Respiratory disease,141.0
50100,males,2016,,Respiratory disease,
50019,males,2016,2020.8,Respiratory disease,132.0
70011,males,2016,5863.6,Respiratory disease,328.0
20210,males,2016,2605.9,Respiratory disease,339.0
10203,males,2016,1722.6,Respiratory disease,69.0
10253,males,2016,2317.7,Respiratory disease,338.0
20244,males,2016,1455.3,Respiratory disease,85.0
50090,males,2016,1676.1,Respiratory disease,119.0
50023,males,2016,2086.6,Respiratory disease,46.0
30175,males,2016,1922.7,Respiratory disease,185.0
50120,males,2016,,Respiratory disease,
50057,males,2016,1760.2,Respiratory disease,202.0
20131,males,2016,2900.1,Respiratory disease,472.0
20089,males,2016,2359.9,Respiratory disease,576.0
20125,males,2016,2162.2,Respiratory disease,200.0
20126,males,2016,1929.1,Respiratory disease,319.0
20006,males,2016,1501.6,Respiratory disease,298.0
20083,males,2016,2463.2,Respiratory disease,206.0
20095,males,2016,2164.6,Respiratory disease,313.0
20070,males,2016,1525.6,Respiratory disease,310.0
40021,males,2016,2692.5,Respiratory disease,184.0
10255,males,2016,1614.2,Respiratory disease,132.0
20132,males,2016,2421.3,Respiratory disease,397.0
20007,males,2016,,Respiratory disease,
20190,males,2016,1987.0,Respiratory disease,93.0
20101,males,2016,1954.0,Respiratory disease,344.0
20102,males,2016,1544.5,Respiratory disease,209.0
20191,males,2016,1479.7,Respiratory disease,76.0
20144,males,2016,1486.8,Respiratory disease,193.0
20009,males,2016,817.2,Respiratory disease,85.0
20033,males,2016,1383.2,Respiratory disease,226.0
50011,males,2016,1356.9,Respiratory disease,175.0
20099,males,2016,1583.0,Respiratory disease,220.0
20140,males,2016,2103.4,Respiratory disease,449.0
20074,males,2016,1757.0,Respiratory disease,501.0
20120,males,2016,2110.8,Respiratory disease,126.0
20177,males,2016,1956.1,Respiratory disease,143.0
20090,males,2016,2423.0,Respiratory disease,306.0
20029,males,2016,1351.6,Respiratory disease,109.0
30135,males,2016,2549.6,Respiratory disease,199.0
20236,males,2016,1071.8,Respiratory disease,97.0
20010,males,2016,1361.0,Respiratory disease,75.0
20046,males,2016,2056.0,Respiratory disease,113.0
20064,males,2016,1406.8,Respiratory disease,153.0
20121,males,2016,1639.0,Respiratory disease,204.0
50032,males,2016,1561.5,Respiratory disease,241.0
30187,males,2016,3838.8,Respiratory disease,199.0
30213,males,2016,2582.8,Respiratory disease,378.0
20073,males,2016,2513.0,Respiratory disease,138.0
20104,males,2016,2172.4,Respiratory disease,127.0
20173,males,2016,2534.8,Respiratory disease,292.0
20175,males,2016,1839.7,Respiratory disease,191.0
20178,males,2016,1935.0,Respiratory disease,275.0
20157,males,2016,2790.1,Respiratory disease,357.0
30132,males,2016,2147.6,Respiratory disease,180.0
20241,males,2016,,Respiratory disease,
20211,males,2016,2170.4,Respiratory disease,204.0
50070,males,2016,1617.7,Respiratory disease,143.0
50049,males,2016,1754.0,Respiratory disease,82.0
50115,males,2016,,Respiratory disease,
20055,males,2016,1539.5,Respiratory disease,295.0
10019,males,2016,3134.3,Respiratory disease,385.0
10327,males,2016,2239.7,Respiratory disease,160.0
10261,males,2016,2347.2,Respiratory disease,230.0
10252,males,2016,2559.6,Respiratory disease,189.0
20274,males,2016,2403.2,Respiratory disease,213.0
20048,males,2016,1871.3,Respiratory disease,83.0
50003,males,2016,1527.4,Respiratory disease,57.0
30125,males,2016,2703.1,Respiratory disease,169.0
20080,males,2016,1343.9,Respiratory disease,143.0
20084,males,2016,2391.2,Respiratory disease,406.0
50024,males,2016,2273.4,Respiratory disease,238.0
20015,males,2016,1577.8,Respiratory disease,128.0
20057,males,2016,2682.2,Respiratory disease,187.0
20091,males,2016,2382.5,Respiratory disease,184.0
20212,males,2016,1507.1,Respiratory disease,187.0
20193,males,2016,2288.0,Respiratory disease,53.0
20127,males,2016,2368.7,Respiratory disease,282.0
20135,males,2016,2654.5,Respiratory disease,427.0
20166,males,2016,2104.0,Respiratory disease,334.0
20179,males,2016,2366.5,Respiratory disease,291.0
20030,males,2016,1406.8,Respiratory disease,237.0
20213,males,2016,1655.8,Respiratory disease,276.0
20162,males,2016,2124.7,Respiratory disease,360.0
20165,males,2016,1573.9,Respiratory disease,308.0
30183,males,2016,3062.5,Respiratory disease,492.0
20174,males,2016,2483.6,Respiratory disease,264.0
20071,males,2016,2718.7,Respiratory disease,680.0
20176,males,2016,2614.8,Respiratory disease,454.0
40031,males,2016,2830.6,Respiratory disease,494.0
20056,males,2016,1775.2,Respiratory disease,337.0
20133,males,2016,2089.0,Respiratory disease,120.0
20109,males,2016,1554.8,Respiratory disease,119.0
20085,males,2016,2569.6,Respiratory disease,306.0
20203,males,2016,1773.1,Respiratory disease,52.0
20059,males,2016,1138.2,Respiratory disease,48.0
20065,males,2016,1482.8,Respiratory disease,110.0
20058,males,2016,1684.2,Respiratory disease,92.0
20167,males,2016,,Respiratory disease,
20221,males,2016,1617.0,Respiratory disease,86.0
20198,males,2016,1976.0,Respiratory disease,218.0
20077,males,2016,1446.4,Respiratory disease,74.0
20146,males,2016,1446.7,Respiratory disease,100.0
50121,males,2016,,Respiratory disease,
20031,males,2016,1344.6,Respiratory disease,216.0
20134,males,2016,1743.7,Respiratory disease,224.0
20110,males,2016,2282.6,Respiratory disease,118.0
50004,males,2016,2408.6,Respiratory disease,223.0
20105,males,2016,2007.7,Respiratory disease,415.0
20066,males,2016,,Respiratory disease,
20060,males,2016,1328.5,Respiratory disease,64.0
20049,males,2016,1930.6,Respiratory disease,410.0
20052,males,2016,1972.0,Respiratory disease,478.0
30052,males,2016,2003.7,Respiratory disease,182.0
20216,males,2016,3267.4,Respiratory disease,266.0
20096,males,2016,1686.6,Respiratory disease,127.0
20215,males,2016,1701.0,Respiratory disease,123.0
20021,males,2016,1595.2,Respiratory disease,265.0
50014,males,2016,2008.2,Respiratory disease,232.0
20116,males,2016,2376.6,Respiratory disease,95.0
20194,males,2016,,Respiratory disease,
40036,males,2016,2290.9,Respiratory disease,163.0
50009,males,2016,1595.3,Respiratory disease,144.0
30100,males,2016,1849.7,Respiratory disease,134.0
20204,males,2016,1769.1,Respiratory disease,97.0
50025,males,2016,1852.6,Respiratory disease,112.0
50042,males,2016,1610.8,Respiratory disease,136.0
20214,males,2016,1817.3,Respiratory disease,160.0
20111,males,2016,2177.7,Respiratory disease,290.0
20219,males,2016,1582.1,Respiratory disease,201.0
20128,males,2016,1538.9,Respiratory disease,109.0
20097,males,2016,1593.9,Respiratory disease,294.0
20199,males,2016,2202.8,Respiratory disease,54.0
20053,males,2016,1776.6,Respiratory disease,369.0
20164,males,2016,2043.9,Respiratory disease,448.0
20061,males,2016,1908.8,Respiratory disease,298.0
20256,males,2016,,Respiratory disease,
20257,males,2016,2593.2,Respiratory disease,455.0
20072,males,2016,2068.2,Respiratory disease,169.0
20154,males,2016,2053.1,Respiratory disease,339.0
20266,males,2016,2693.5,Respiratory disease,457.0
30131,males,2016,2818.1,Respiratory disease,397.0
20245,males,2016,2078.4,Respiratory disease,359.0
30222,males,2016,2024.4,Respiratory disease,118.0
20112,males,2016,2129.7,Respiratory disease,160.0
30026,males,2016,2495.9,Respiratory disease,210.0
20180,males,2016,2052.2,Respiratory disease,496.0
20237,males,2016,1168.0,Respiratory disease,210.0
20233,males,2016,,Respiratory disease,
20217,males,2016,2843.9,Respiratory disease,242.0
20013,males,2016,1492.3,Respiratory disease,109.0
20265,males,2016,2477.8,Respiratory disease,175.0
20014,males,2016,1547.0,Respiratory disease,45.0
20106,males,2016,2195.4,Respiratory disease,139.0
20220,males,2016,1505.2,Respiratory disease,238.0
20117,males,2016,2171.5,Respiratory disease,510.0
20242,males,2016,1175.2,Respiratory disease,78.0
60007,males,2016,1339.6,Respiratory disease,27.0
20249,males,2016,2574.8,Respiratory disease,205.0
30161,males,2016,2020.7,Respiratory disease,160.0
20067,males,2016,1341.6,Respiratory disease,145.0
20168,males,2016,1379.4,Respiratory disease,316.0
20225,males,2016,2152.6,Respiratory disease,78.0
20267,males,2016,2435.3,Respiratory disease,380.0
20230,males,2016,1935.2,Respiratory disease,207.0
20258,males,2016,1948.7,Respiratory disease,64.0
20182,males,2016,2270.4,Respiratory disease,272.0
20017,males,2016,1924.7,Respiratory disease,151.0
20063,males,2016,2168.4,Respiratory disease,303.0
30181,males,2016,2565.0,Respiratory disease,154.0
20079,males,2016,1899.7,Respiratory disease,93.0
20260,males,2016,,Respiratory disease,
20019,males,2016,1827.4,Respiratory disease,318.0
30047,males,2016,1089.5,Respiratory disease,49.0
20200,males,2016,2146.8,Respiratory disease,91.0
30152,males,2016,2104.9,Respiratory disease,116.0
60002,males,2016,1243.3,Respiratory disease,197.0
60006,males,2016,2245.6,Respiratory disease,65.0
20093,males,2016,3740.5,Respiratory disease,354.0
30059,males,2016,1616.2,Respiratory disease,197.0
20075,males,2016,2653.6,Respiratory disease,315.0
20034,males,2016,1366.5,Respiratory disease,251.0
20004,males,2016,1546.4,Respiratory disease,138.0
20081,males,2016,2641.6,Respiratory disease,128.0
20183,males,2016,2877.7,Respiratory disease,432.0
20229,males,2016,,Respiratory disease,
80002,males,2016,1650.2,Respiratory disease,93.0
20268,males,2016,2668.0,Respiratory disease,54.0
20018,males,2016,2353.8,Respiratory disease,130.0
20136,males,2016,2443.0,Respiratory disease,436.0
20148,males,2016,2271.4,Respiratory disease,343.0
20147,males,2016,1957.6,Respiratory disease,345.0
20086,males,2016,1766.5,Respiratory disease,339.0
40076,males,2016,1986.6,Respiratory disease,159.0
20169,males,2016,1469.2,Respiratory disease,238.0
20150,males,2016,1755.9,Respiratory disease,139.0
30105,males,2016,2879.7,Respiratory disease,353.0
20098,males,2016,1802.8,Respiratory disease,300.0
40077,males,2016,,Respiratory disease,
50117,males,2016,1556.6,Respiratory disease,100.0
20275,males,2016,2790.8,Respiratory disease,501.0
20188,males,2016,2686.4,Respiratory disease,223.0
20170,males,2016,2636.3,Respiratory disease,402.0
50109,males,2016,,Respiratory disease,
30058,males,2016,1856.7,Respiratory disease,222.0
40086,males,2016,,Respiratory disease,
40079,males,2016,2518.1,Respiratory disease,67.0
20171,males,2016,2596.8,Respiratory disease,277.0
30057,males,2016,2064.2,Respiratory disease,245.0
30107,males,2016,2087.2,Respiratory disease,229.0
40083,males,2016,,Respiratory disease,
20243,males,2016,1663.4,Respiratory disease,235.0
30036,males,2016,2138.5,Respiratory disease,300.0
30194,males,2016,2404.3,Respiratory disease,261.0
20234,males,2016,2186.3,Respiratory disease,431.0
30214,males,2016,2443.6,Respiratory disease,189.0
60032,males,2016,1204.6,Respiratory disease,82.0
20205,males,2016,1103.8,Respiratory disease,39.0
40055,males,2016,2206.4,Respiratory disease,177.0
20107,males,2016,2463.3,Respiratory disease,349.0
20235,males,2016,1115.2,Respiratory disease,26.0
30000,males,2016,2613.5,Respiratory disease,423.0
40009,males,2016,1921.8,Respiratory disease,219.0
30176,males,2016,2087.9,Respiratory disease,256.0
30215,males,2016,2011.5,Respiratory disease,203.0
60025,males,2016,2164.2,Respiratory disease,123.0
20113,males,2016,2593.6,Respiratory disease,217.0
40046,males,2016,3046.3,Respiratory disease,260.0
60008,males,2016,1644.3,Respiratory disease,163.0
40030,males,2016,2359.7,Respiratory disease,370.0
40051,males,2016,2778.3,Respiratory disease,333.0
60009,males,2016,1597.5,Respiratory disease,128.0
30223,males,2016,2417.1,Respiratory disease,388.0
30060,males,2016,2000.7,Respiratory disease,212.0
30170,males,2016,2335.6,Respiratory disease,302.0
30014,males,2016,2090.6,Respiratory disease,259.0
60003,males,2016,1262.5,Respiratory disease,78.0
60030,males,2016,1352.8,Respiratory disease,84.0
30012,males,2016,2361.3,Respiratory disease,203.0
30054,males,2016,1956.5,Respiratory disease,139.0
30095,males,2016,2804.3,Respiratory disease,267.0
30080,males,2016,3551.1,Respiratory disease,419.0
30202,males,2016,2840.0,Respiratory disease,211.0
30075,males,2016,2361.2,Respiratory disease,213.0
50080,males,2016,1145.7,Respiratory disease,84.0
30024,males,2016,2091.0,Respiratory disease,234.0
30001,males,2016,2264.3,Respiratory disease,306.0
30172,males,2016,1905.0,Respiratory disease,131.0
30118,males,2016,2484.0,Respiratory disease,178.0
30141,males,2016,3198.4,Respiratory disease,250.0
30203,males,2016,1803.0,Respiratory disease,167.0
50124,males,2016,2083.0,Respiratory disease,159.0
30088,males,2016,4086.4,Respiratory disease,605.0
30153,males,2016,1960.4,Respiratory disease,213.0
30025,males,2016,1968.2,Respiratory disease,157.0
30196,males,2016,2155.8,Respiratory disease,266.0
30217,males,2016,2483.0,Respiratory disease,239.0
30139,males,2016,2315.7,Respiratory disease,343.0
40043,males,2016,2260.8,Respiratory disease,112.0
30189,males,2016,2722.6,Respiratory disease,286.0
30232,males,2016,2371.9,Respiratory disease,436.0
30082,males,2016,3526.0,Respiratory disease,231.0
30114,males,2016,2246.5,Respiratory disease,245.0
30224,males,2016,1760.4,Respiratory disease,132.0
30146,males,2016,1907.4,Respiratory disease,194.0
30069,males,2016,3580.6,Respiratory disease,333.0
30096,males,2016,2474.2,Respiratory disease,342.0
30013,males,2016,1913.3,Respiratory disease,231.0
30020,males,2016,2566.3,Respiratory disease,223.0
30083,males,2016,4100.1,Respiratory disease,626.0
30116,males,2016,3333.0,Respiratory disease,325.0
30050,males,2016,1705.4,Respiratory disease,123.0
40052,males,2016,2587.2,Respiratory disease,139.0
30008,males,2016,2017.1,Respiratory disease,136.0
30188,males,2016,1996.0,Respiratory disease,367.0
30226,males,2016,3884.3,Respiratory disease,489.0
80001,males,2016,2158.8,Respiratory disease,256.0
60018,males,2016,2249.9,Respiratory disease,247.0
30070,males,2016,3364.6,Respiratory disease,214.0
30147,males,2016,2310.1,Respiratory disease,296.0
30227,males,2016,2583.2,Respiratory disease,255.0
30101,males,2016,3122.6,Respiratory disease,209.0
30234,males,2016,2538.5,Respiratory disease,343.0
30084,males,2016,2748.8,Respiratory disease,125.0
30045,males,2016,2019.2,Respiratory disease,173.0
30225,males,2016,2484.1,Respiratory disease,387.0
30098,males,2016,4236.2,Respiratory disease,605.0
30097,males,2016,3029.3,Respiratory disease,491.0
30117,males,2016,2216.5,Respiratory disease,333.0
30119,males,2016,2094.0,Respiratory disease,194.0
30140,males,2016,2751.4,Respiratory disease,145.0
30191,males,2016,2411.8,Respiratory disease,318.0
30159,males,2016,2220.8,Respiratory disease,336.0
30015,males,2016,3160.9,Respiratory disease,155.0
30192,males,2016,2758.1,Respiratory disease,524.0
30027,males,2016,1624.8,Respiratory disease,115.0
70008,males,2016,9493.3,Respiratory disease,447.0
50126,males,2016,1792.4,Respiratory disease,42.0
30044,males,2016,1350.6,Respiratory disease,162.0
30205,males,2016,2457.1,Respiratory disease,313.0
30023,males,2016,2000.0,Respiratory disease,102.0
70009,males,2016,10469.4,Respiratory disease,283.0
30108,males,2016,1658.0,Respiratory disease,209.0
30041,males,2016,1773.0,Respiratory disease,156.0
30042,males,2016,1582.9,Respiratory disease,118.0
30112,males,2016,2408.0,Respiratory disease,204.0
30071,males,2016,2891.7,Respiratory disease,366.0
30167,males,2016,2421.7,Respiratory disease,150.0
30089,males,2016,2539.9,Respiratory disease,234.0
50122,males,2016,1440.7,Respiratory disease,112.0
30193,males,2016,2223.4,Respiratory disease,299.0
30003,males,2016,2535.3,Respiratory disease,301.0
30104,males,2016,2946.2,Respiratory disease,416.0
30218,males,2016,2415.4,Respiratory disease,247.0
30149,males,2016,2076.9,Respiratory disease,208.0
30033,males,2016,1655.6,Respiratory disease,82.0
50062,males,2016,1777.3,Respiratory disease,103.0
50118,males,2016,1344.2,Respiratory disease,85.0
50102,males,2016,,Respiratory disease,
30157,males,2016,2890.3,Respiratory disease,212.0
30150,males,2016,2729.6,Respiratory disease,326.0
30091,males,2016,1989.3,Respiratory disease,150.0
30162,males,2016,2304.1,Respiratory disease,281.0
30111,males,2016,2477.8,Respiratory disease,288.0
30206,males,2016,1851.9,Respiratory disease,131.0
30063,males,2016,2336.7,Respiratory disease,245.0
50110,males,2016,,Respiratory disease,
50094,males,2016,1396.9,Respiratory disease,29.0
50096,males,2016,,Respiratory disease,
30102,males,2016,2666.8,Respiratory disease,332.0
30030,males,2016,1669.6,Respiratory disease,118.0
30219,males,2016,2084.3,Respiratory disease,213.0
30207,males,2016,2231.8,Respiratory disease,274.0
30178,males,2016,2341.3,Respiratory disease,315.0
50119,males,2016,1773.1,Respiratory disease,73.0
30122,males,2016,3407.1,Respiratory disease,390.0
30120,males,2016,2381.8,Respiratory disease,218.0
30055,males,2016,2070.9,Respiratory disease,106.0
30177,males,2016,3176.6,Respiratory disease,330.0
50103,males,2016,,Respiratory disease,
30081,males,2016,3045.9,Respiratory disease,282.0
30121,males,2016,2721.4,Respiratory disease,326.0
30028,males,2016,2289.2,Respiratory disease,204.0
30099,males,2016,1788.3,Respiratory disease,67.0
30136,males,2016,2753.3,Respiratory disease,163.0
30064,males,2016,2219.4,Respiratory disease,273.0
70001,males,2016,2651.6,Respiratory disease,202.0
50127,males,2016,1257.0,Respiratory disease,85.0
30220,males,2016,2400.9,Respiratory disease,317.0
30208,males,2016,2630.4,Respiratory disease,248.0
30086,males,2016,2748.3,Respiratory disease,156.0
30156,males,2016,1900.2,Respiratory disease,186.0
60000,males,2016,2087.3,Respiratory disease,72.0
50092,males,2016,1639.1,Respiratory disease,97.0
30067,males,2016,2699.9,Respiratory disease,292.0
80009,males,2016,2064.6,Respiratory disease,211.0
30085,males,2016,2804.6,Respiratory disease,303.0
30143,males,2016,2943.1,Respiratory disease,447.0
30049,males,2016,2291.6,Respiratory disease,261.0
30231,males,2016,3059.5,Respiratory disease,363.0
30163,males,2016,1922.4,Respiratory disease,162.0
50016,males,2016,1832.6,Respiratory disease,81.0
80018,males,2016,1949.4,Respiratory disease,144.0
30046,males,2016,1311.1,Respiratory disease,115.0
30074,males,2016,1972.9,Respiratory disease,145.0
30221,males,2016,2261.7,Respiratory disease,258.0
30072,males,2016,3968.7,Respiratory disease,276.0
30073,males,2016,3187.8,Respiratory disease,301.0
30209,males,2016,2071.7,Respiratory disease,142.0
30065,males,2016,3384.1,Respiratory disease,390.0
40035,males,2016,2135.0,Respiratory disease,372.0
60001,males,2016,1639.8,Respiratory disease,79.0
60041,males,2016,2305.4,Respiratory disease,175.0
30009,males,2016,2327.5,Respiratory disease,321.0
30087,males,2016,2620.2,Respiratory disease,385.0
30124,males,2016,2356.3,Respiratory disease,260.0
30016,males,2016,2101.0,Respiratory disease,227.0
60019,males,2016,3542.6,Respiratory disease,247.0
30043,males,2016,1646.4,Respiratory disease,187.0
30092,males,2016,3522.0,Respiratory disease,350.0
30039,males,2016,2060.3,Respiratory disease,213.0
30032,males,2016,2283.7,Respiratory disease,284.0
30229,males,2016,2719.2,Respiratory disease,212.0
30127,males,2016,4350.5,Respiratory disease,389.0
30154,males,2016,2823.0,Respiratory disease,270.0
60027,males,2016,1690.9,Respiratory disease,82.0
30204,males,2016,2410.6,Respiratory disease,258.0
30115,males,2016,2197.6,Respiratory disease,151.0
80020,males,2016,1804.8,Respiratory disease,84.0
30173,males,2016,1499.0,Respiratory disease,216.0
30068,males,2016,2217.2,Respiratory disease,236.0
50048,males,2016,1155.4,Respiratory disease,99.0
30093,males,2016,4245.5,Respiratory disease,409.0
30090,males,2016,2965.4,Respiratory disease,156.0
30010,males,2016,2708.8,Respiratory disease,162.0
30235,males,2016,2966.1,Respiratory disease,411.0
30148,males,2016,2104.4,Respiratory disease,205.0
30210,males,2016,1927.1,Respiratory disease,261.0
30195,males,2016,1707.0,Respiratory disease,105.0
60043,males,2016,2522.2,Respiratory disease,152.0
60029,males,2016,1454.2,Respiratory disease,66.0
30034,males,2016,2350.4,Respiratory disease,197.0
30158,males,2016,2478.9,Respiratory disease,222.0
30168,males,2016,2253.7,Respiratory disease,270.0
30103,males,2016,1828.4,Respiratory disease,211.0
30056,males,2016,2570.3,Respiratory disease,134.0
30031,males,2016,2206.5,Respiratory disease,319.0
30185,males,2016,3761.3,Respiratory disease,314.0
30094,males,2016,2226.8,Respiratory disease,234.0
30216,males,2016,2169.0,Respiratory disease,217.0
30198,males,2016,3149.5,Respiratory disease,338.0
80021,males,2016,1918.9,Respiratory disease,131.0
60048,males,2016,1094.5,Respiratory disease,45.0
50029,males,2016,1539.5,Respiratory disease,108.0
30160,males,2016,3045.0,Respiratory disease,333.0
30077,males,2016,3017.8,Respiratory disease,269.0
30053,males,2016,1653.9,Respiratory disease,98.0
30211,males,2016,3599.1,Respiratory disease,527.0
30200,males,2016,2076.1,Respiratory disease,189.0
30179,males,2016,2357.1,Respiratory disease,201.0
30199,males,2016,1826.6,Respiratory disease,160.0
30197,males,2016,1822.9,Respiratory disease,220.0
20252,males,2016,2206.2,Respiratory disease,203.0
30113,males,2016,2549.5,Respiratory disease,347.0
30018,males,2016,2062.9,Respiratory disease,370.0
30165,males,2016,2401.0,Respiratory disease,221.0
30166,males,2016,2183.5,Respiratory disease,158.0
30180,males,2016,1972.2,Respiratory disease,131.0
30155,males,2016,1794.2,Respiratory disease,213.0
60035,males,2016,1225.9,Respiratory disease,37.0
60050,males,2016,2091.2,Respiratory disease,48.0
30037,males,2016,1996.2,Respiratory disease,180.0
30151,males,2016,2312.8,Respiratory disease,176.0
20012,males,2016,801.3,Respiratory disease,87.0
30004,males,2016,2128.2,Respiratory disease,246.0
30005,males,2016,2395.0,Respiratory disease,144.0
50078,males,2016,2530.3,Respiratory disease,157.0
30145,males,2016,3014.2,Respiratory disease,400.0
30144,males,2016,2188.3,Respiratory disease,339.0
30171,males,2016,2354.0,Respiratory disease,382.0
40047,males,2016,3043.9,Respiratory disease,181.0
30038,males,2016,3628.2,Respiratory disease,183.0
60034,males,2016,2106.0,Respiratory disease,34.0
30110,males,2016,1199.1,Respiratory disease,69.0
30106,males,2016,2129.2,Respiratory disease,148.0
10283,males,2016,1830.4,Respiratory disease,156.0
60033,males,2016,1536.2,Respiratory disease,34.0
30076,males,2016,2863.3,Respiratory disease,388.0
30017,males,2016,2368.6,Respiratory disease,159.0
30040,males,2016,1737.7,Respiratory disease,233.0
30035,males,2016,2189.1,Respiratory disease,116.0
30201,males,2016,2708.1,Respiratory disease,179.0
30019,males,2016,2513.3,Respiratory disease,204.0
30129,males,2016,2834.7,Respiratory disease,385.0
30130,males,2016,2034.3,Respiratory disease,196.0
30134,males,2016,2355.8,Respiratory disease,199.0
20062,males,2016,2194.7,Respiratory disease,318.0
20226,males,2016,,Respiratory disease,
20261,males,2016,2389.9,Respiratory disease,239.0
20149,males,2016,2097.6,Respiratory disease,114.0
30186,males,2016,2836.9,Respiratory disease,133.0
30079,males,2016,2214.7,Respiratory disease,172.0
30230,males,2016,2168.3,Respiratory disease,374.0
30062,males,2016,1619.3,Respiratory disease,111.0
60028,males,2016,1907.8,Respiratory disease,239.0
30048,males,2016,1897.5,Respiratory disease,249.0
30109,males,2016,2060.7,Respiratory disease,235.0
30006,males,2016,2179.1,Respiratory disease,158.0
30233,males,2016,2456.6,Respiratory disease,420.0
40089,males,2016,1841.3,Respiratory disease,427.0
60017,males,2016,1607.9,Respiratory disease,138.0
10225,males,2016,1853.7,Respiratory disease,128.0
30002,males,2016,2357.5,Respiratory disease,135.0
30011,males,2016,3108.6,Respiratory disease,235.0
30078,males,2016,2425.0,Respiratory disease,156.0
30133,males,2016,3051.0,Respiratory disease,207.0
40078,males,2016,2351.9,Respiratory disease,121.0
