pha,sex,year,asr_per_100k,disease,population
50073,females,2016,1486.3,Respiratory disease,304.0
50084,females,2016,2052.8,Respiratory disease,287.0
50081,females,2016,1325.2,Respiratory disease,205.0
50007,females,2016,1306.7,Respiratory disease,197.0
50026,females,2016,1622.0,Respiratory disease,75.0
50123,females,2016,2167.5,Respiratory disease,139.0
50128,females,2016,,Respiratory disease,
20158,females,2016,1467.4,Respiratory disease,77.0
50060,females,2016,1375.2,Respiratory disease,161.0
50047,females,2016,1526.3,Respiratory disease,124.0
50052,females,2016,1523.5,Respiratory disease,297.0
50071,females,2016,2558.1,Respiratory disease,238.0
50044,females,2016,2014.0,Respiratory disease,189.0
50101,females,2016,,Respiratory disease,
50089,females,2016,1427.9,Respiratory disease,75.0
50038,females,2016,1751.2,Respiratory disease,266.0
50053,females,2016,1270.7,Respiratory disease,263.0
50091,females,2016,1432.6,Respiratory disease,97.0
30182,females,2016,1965.4,Respiratory disease,182.0
10181,females,2016,2190.3,Respiratory disease,266.0
50082,females,2016,848.5,Respiratory disease,43.0
50039,females,2016,1973.7,Respiratory disease,342.0
50035,females,2016,1419.0,Respiratory disease,341.0
50028,females,2016,1324.1,Respiratory disease,245.0
50085,females,2016,1373.9,Respiratory disease,36.0
50105,females,2016,1724.8,Respiratory disease,81.0
30137,females,2016,2415.7,Respiratory disease,188.0
50061,females,2016,1263.6,Respiratory disease,202.0
30061,females,2016,1400.3,Respiratory disease,100.0
50095,females,2016,,Respiratory disease,
50040,females,2016,1825.6,Respiratory disease,241.0
30128,females,2016,3028.6,Respiratory disease,296.0
30138,females,2016,2746.9,Respiratory disease,192.0
50058,females,2016,1516.1,Respiratory disease,229.0
50069,females,2016,1863.3,Respiratory disease,154.0
50075,females,2016,1864.8,Respiratory disease,56.0
50104,females,2016,2145.5,Respiratory disease,77.0
30126,females,2016,2508.6,Respiratory disease,360.0
30212,females,2016,1863.1,Respiratory disease,177.0
30123,females,2016,3358.8,Respiratory disease,292.0
50017,females,2016,1426.7,Respiratory disease,108.0
50006,females,2016,793.7,Respiratory disease,64.0
50086,females,2016,1962.7,Respiratory disease,70.0
60036,females,2016,3557.5,Respiratory disease,138.0
50066,females,2016,1298.8,Respiratory disease,72.0
30021,females,2016,2083.9,Respiratory disease,190.0
50077,females,2016,2080.1,Respiratory disease,294.0
50031,females,2016,1309.7,Respiratory disease,171.0
50087,females,2016,2457.7,Respiratory disease,110.0
50008,females,2016,1116.2,Respiratory disease,162.0
20163,females,2016,2929.8,Respiratory disease,233.0
50113,females,2016,,Respiratory disease,
50114,females,2016,,Respiratory disease,
50037,females,2016,1119.6,Respiratory disease,218.0
30184,females,2016,4683.1,Respiratory disease,226.0
50079,females,2016,1821.6,Respiratory disease,330.0
50088,females,2016,1216.6,Respiratory disease,95.0
50002,females,2016,1715.1,Respiratory disease,190.0
50000,females,2016,1499.9,Respiratory disease,123.0
30066,females,2016,2142.2,Respiratory disease,260.0
50068,females,2016,1425.5,Respiratory disease,172.0
50107,females,2016,1848.9,Respiratory disease,125.0
20015,females,2016,1345.0,Respiratory disease,106.0
50022,females,2016,1584.0,Respiratory disease,344.0
50093,females,2016,1861.4,Respiratory disease,121.0
30142,females,2016,3023.6,Respiratory disease,245.0
30174,females,2016,2240.3,Respiratory disease,142.0
50036,females,2016,1536.0,Respiratory disease,313.0
50106,females,2016,2788.8,Respiratory disease,300.0
50018,females,2016,1382.3,Respiratory disease,84.0
50001,females,2016,2367.0,Respiratory disease,461.0
40011,females,2016,1509.2,Respiratory disease,191.0
50059,females,2016,1181.4,Respiratory disease,174.0
50099,females,2016,2559.6,Respiratory disease,148.0
40012,females,2016,1650.7,Respiratory disease,137.0
50111,females,2016,2370.5,Respiratory disease,140.0
50100,females,2016,,Respiratory disease,
50019,females,2016,2190.0,Respiratory disease,146.0
70011,females,2016,5897.3,Respiratory disease,325.0
50030,females,2016,1445.5,Respiratory disease,166.0
70010,females,2016,4212.5,Respiratory disease,300.0
50090,females,2016,1510.9,Respiratory disease,103.0
50023,females,2016,2200.7,Respiratory disease,44.0
30175,females,2016,2252.0,Respiratory disease,182.0
50120,females,2016,,Respiratory disease,
50057,females,2016,1400.2,Respiratory disease,159.0
20125,females,2016,2469.9,Respiratory disease,215.0
20210,females,2016,2224.6,Respiratory disease,302.0
10203,females,2016,2318.8,Respiratory disease,88.0
10253,females,2016,2434.0,Respiratory disease,328.0
20244,females,2016,1537.8,Respiratory disease,83.0
20089,females,2016,2128.4,Respiratory disease,490.0
20006,females,2016,1156.4,Respiratory disease,256.0
20083,females,2016,2048.9,Respiratory disease,170.0
20095,females,2016,1997.0,Respiratory disease,301.0
20070,females,2016,1596.4,Respiratory disease,310.0
40021,females,2016,2505.2,Respiratory disease,177.0
20190,females,2016,1940.3,Respiratory disease,87.0
20101,females,2016,1921.4,Respiratory disease,378.0
20102,females,2016,1598.5,Respiratory disease,220.0
20131,females,2016,2561.6,Respiratory disease,399.0
20132,females,2016,2827.3,Respiratory disease,447.0
20007,females,2016,,Respiratory disease,
20011,females,2016,1601.2,Respiratory disease,78.0
20033,females,2016,1138.3,Respiratory disease,192.0
50011,females,2016,1075.3,Respiratory disease,133.0
20191,females,2016,1679.1,Respiratory disease,89.0
20144,females,2016,1530.9,Respiratory disease,189.0
20009,females,2016,616.0,Respiratory disease,67.0
20099,females,2016,1679.3,Respiratory disease,237.0
20074,females,2016,1689.7,Respiratory disease,475.0
20120,females,2016,2295.2,Respiratory disease,136.0
20177,females,2016,1899.5,Respiratory disease,137.0
20090,females,2016,2685.3,Respiratory disease,341.0
20029,females,2016,1480.2,Respiratory disease,124.0
20140,females,2016,2186.8,Respiratory disease,467.0
30135,females,2016,3046.8,Respiratory disease,191.0
20016,females,2016,1030.5,Respiratory disease,70.0
20121,females,2016,1927.1,Respiratory disease,236.0
50032,females,2016,1599.7,Respiratory disease,258.0
20236,females,2016,936.0,Respiratory disease,86.0
20010,females,2016,1359.3,Respiratory disease,84.0
20046,females,2016,2082.1,Respiratory disease,129.0
20064,females,2016,1631.6,Respiratory disease,187.0
30187,females,2016,4140.5,Respiratory disease,188.0
20073,females,2016,2613.6,Respiratory disease,149.0
20178,females,2016,1907.4,Respiratory disease,267.0
20057,females,2016,1898.1,Respiratory disease,149.0
20157,females,2016,2138.6,Respiratory disease,271.0
30132,females,2016,2196.9,Respiratory disease,161.0
20104,females,2016,1859.0,Respiratory disease,124.0
20173,females,2016,2204.1,Respiratory disease,269.0
20175,females,2016,1515.8,Respiratory disease,170.0
20161,females,2016,1461.0,Respiratory disease,199.0
10186,females,2016,2057.0,Respiratory disease,158.0
10309,females,2016,3505.8,Respiratory disease,216.0
10264,females,2016,2401.7,Respiratory disease,182.0
20241,females,2016,,Respiratory disease,
20211,females,2016,1537.5,Respiratory disease,164.0
50070,females,2016,1351.3,Respiratory disease,107.0
50049,females,2016,1358.3,Respiratory disease,60.0
50115,females,2016,,Respiratory disease,
20055,females,2016,1371.6,Respiratory disease,277.0
10019,females,2016,3046.6,Respiratory disease,345.0
10327,females,2016,2299.3,Respiratory disease,157.0
10261,females,2016,2220.2,Respiratory disease,222.0
10252,females,2016,1984.8,Respiratory disease,131.0
20274,females,2016,2324.1,Respiratory disease,197.0
20048,females,2016,1533.8,Respiratory disease,72.0
50003,females,2016,1803.4,Respiratory disease,57.0
20080,females,2016,1271.9,Respiratory disease,129.0
20084,females,2016,2020.3,Respiratory disease,359.0
50024,females,2016,2279.5,Respiratory disease,241.0
30125,females,2016,2058.3,Respiratory disease,114.0
20193,females,2016,2457.9,Respiratory disease,50.0
20091,females,2016,2071.4,Respiratory disease,147.0
20212,females,2016,1530.5,Respiratory disease,207.0
20122,females,2016,1904.7,Respiratory disease,106.0
20042,females,2016,1620.1,Respiratory disease,156.0
20127,females,2016,2315.0,Respiratory disease,265.0
20135,females,2016,2434.6,Respiratory disease,402.0
20166,females,2016,2142.7,Respiratory disease,336.0
20179,females,2016,2095.9,Respiratory disease,247.0
20030,females,2016,1267.0,Respiratory disease,237.0
20213,females,2016,1740.5,Respiratory disease,300.0
20162,females,2016,1878.6,Respiratory disease,319.0
20165,females,2016,1741.7,Respiratory disease,314.0
30183,females,2016,3234.9,Respiratory disease,436.0
50029,females,2016,1404.2,Respiratory disease,97.0
20071,females,2016,2145.8,Respiratory disease,519.0
20176,females,2016,2451.9,Respiratory disease,419.0
40031,females,2016,2612.2,Respiratory disease,466.0
20056,females,2016,1587.5,Respiratory disease,311.0
20133,females,2016,2177.7,Respiratory disease,127.0
20109,females,2016,2301.0,Respiratory disease,175.0
20085,females,2016,2063.6,Respiratory disease,271.0
20203,females,2016,1679.9,Respiratory disease,45.0
20059,females,2016,2159.2,Respiratory disease,91.0
20065,females,2016,1408.5,Respiratory disease,101.0
20058,females,2016,1395.3,Respiratory disease,84.0
50078,females,2016,2126.9,Respiratory disease,134.0
20221,females,2016,1498.0,Respiratory disease,75.0
20198,females,2016,1463.5,Respiratory disease,175.0
20077,females,2016,1268.6,Respiratory disease,61.0
20146,females,2016,1495.8,Respiratory disease,101.0
20021,females,2016,1380.4,Respiratory disease,263.0
60034,females,2016,1014.0,Respiratory disease,14.0
20031,females,2016,1285.6,Respiratory disease,221.0
20134,females,2016,1893.4,Respiratory disease,240.0
20110,females,2016,2695.8,Respiratory disease,151.0
50004,females,2016,2413.0,Respiratory disease,225.0
20105,females,2016,1734.2,Respiratory disease,374.0
60033,females,2016,1755.7,Respiratory disease,33.0
20066,females,2016,,Respiratory disease,
20060,females,2016,1406.4,Respiratory disease,78.0
20049,females,2016,1609.2,Respiratory disease,355.0
20052,females,2016,1819.1,Respiratory disease,472.0
60028,females,2016,1991.0,Respiratory disease,229.0
60017,females,2016,1643.2,Respiratory disease,134.0
50121,females,2016,,Respiratory disease,
30052,females,2016,2178.6,Respiratory disease,208.0
20216,females,2016,2421.0,Respiratory disease,215.0
20096,females,2016,1467.6,Respiratory disease,110.0
20215,females,2016,1816.4,Respiratory disease,126.0
20116,females,2016,2200.8,Respiratory disease,86.0
20194,females,2016,,Respiratory disease,
40036,females,2016,2487.0,Respiratory disease,184.0
50014,females,2016,1398.9,Respiratory disease,160.0
20204,females,2016,1349.8,Respiratory disease,75.0
50025,females,2016,1765.8,Respiratory disease,101.0
50042,females,2016,1527.7,Respiratory disease,126.0
50009,females,2016,1244.9,Respiratory disease,120.0
30100,females,2016,2228.2,Respiratory disease,140.0
30228,females,2016,3091.9,Respiratory disease,328.0
20174,females,2016,3686.2,Respiratory disease,408.0
20167,females,2016,,Respiratory disease,
20199,females,2016,2106.5,Respiratory disease,45.0
20053,females,2016,1682.3,Respiratory disease,379.0
70007,females,2016,5968.0,Respiratory disease,695.0
20214,females,2016,1838.8,Respiratory disease,156.0
20111,females,2016,2198.7,Respiratory disease,296.0
20219,females,2016,1240.6,Respiratory disease,155.0
20128,females,2016,1508.6,Respiratory disease,106.0
20097,females,2016,1403.2,Respiratory disease,266.0
70004,females,2016,2172.5,Respiratory disease,180.0
20164,females,2016,1984.6,Respiratory disease,430.0
20061,females,2016,1722.2,Respiratory disease,284.0
20256,females,2016,,Respiratory disease,
20257,females,2016,2239.2,Respiratory disease,418.0
20072,females,2016,2230.8,Respiratory disease,191.0
20266,females,2016,2421.6,Respiratory disease,413.0
30131,females,2016,2518.8,Respiratory disease,350.0
30059,females,2016,1869.7,Respiratory disease,245.0
20245,females,2016,1943.1,Respiratory disease,348.0
20154,females,2016,1926.3,Respiratory disease,323.0
30222,females,2016,1842.4,Respiratory disease,87.0
20106,females,2016,2082.0,Respiratory disease,144.0
20112,females,2016,2294.9,Respiratory disease,171.0
30026,females,2016,1951.6,Respiratory disease,176.0
20180,females,2016,2445.3,Respiratory disease,639.0
20237,females,2016,1132.4,Respiratory disease,201.0
20233,females,2016,,Respiratory disease,
20217,females,2016,2570.3,Respiratory disease,238.0
20013,females,2016,1350.6,Respiratory disease,109.0
20265,females,2016,2473.3,Respiratory disease,163.0
80002,females,2016,2314.4,Respiratory disease,124.0
20220,females,2016,1654.4,Respiratory disease,263.0
20117,females,2016,2142.3,Respiratory disease,507.0
20014,females,2016,1143.1,Respiratory disease,46.0
40076,females,2016,1819.1,Respiratory disease,129.0
20242,females,2016,1270.1,Respiratory disease,83.0
20168,females,2016,1678.0,Respiratory disease,356.0
20249,females,2016,2197.9,Respiratory disease,183.0
30161,females,2016,2081.6,Respiratory disease,162.0
20067,females,2016,1529.1,Respiratory disease,166.0
60007,females,2016,1623.8,Respiratory disease,30.0
20225,females,2016,2056.4,Respiratory disease,76.0
20267,females,2016,2388.2,Respiratory disease,364.0
20230,females,2016,1736.5,Respiratory disease,209.0
20258,females,2016,1782.4,Respiratory disease,54.0
20182,females,2016,2584.5,Respiratory disease,278.0
20017,females,2016,1592.4,Respiratory disease,132.0
20063,females,2016,1841.1,Respiratory disease,254.0
30181,females,2016,2849.1,Respiratory disease,153.0
20148,females,2016,1535.1,Respiratory disease,237.0
20260,females,2016,,Respiratory disease,
20019,females,2016,1474.9,Respiratory disease,268.0
30047,females,2016,715.2,Respiratory disease,40.0
20200,females,2016,1746.3,Respiratory disease,69.0
20079,females,2016,1516.9,Respiratory disease,75.0
30152,females,2016,2773.3,Respiratory disease,156.0
60002,females,2016,1369.5,Respiratory disease,234.0
60006,females,2016,2244.6,Respiratory disease,64.0
20093,females,2016,3604.1,Respiratory disease,344.0
20075,females,2016,2611.7,Respiratory disease,295.0
20034,females,2016,1353.3,Respiratory disease,261.0
20004,females,2016,1488.9,Respiratory disease,145.0
20081,females,2016,1748.3,Respiratory disease,79.0
20183,females,2016,3323.8,Respiratory disease,528.0
50117,females,2016,1164.1,Respiratory disease,66.0
20229,females,2016,,Respiratory disease,
20147,females,2016,1837.1,Respiratory disease,321.0
20268,females,2016,2151.6,Respiratory disease,37.0
20018,females,2016,2139.8,Respiratory disease,126.0
20136,females,2016,2335.7,Respiratory disease,414.0
20086,females,2016,1854.4,Respiratory disease,368.0
20169,females,2016,1799.7,Respiratory disease,270.0
50109,females,2016,,Respiratory disease,
20150,females,2016,1778.2,Respiratory disease,143.0
30105,females,2016,2807.0,Respiratory disease,370.0
20098,females,2016,2121.6,Respiratory disease,391.0
40077,females,2016,,Respiratory disease,
30058,females,2016,1685.4,Respiratory disease,220.0
40086,females,2016,,Respiratory disease,
40079,females,2016,2163.7,Respiratory disease,52.0
20275,females,2016,2799.0,Respiratory disease,542.0
20188,females,2016,2898.6,Respiratory disease,257.0
20170,females,2016,2911.6,Respiratory disease,458.0
50080,females,2016,1430.8,Respiratory disease,103.0
20171,females,2016,2991.4,Respiratory disease,306.0
30057,females,2016,1838.9,Respiratory disease,243.0
30107,females,2016,2132.8,Respiratory disease,246.0
40083,females,2016,,Respiratory disease,
60009,females,2016,1857.5,Respiratory disease,157.0
20243,females,2016,1499.0,Respiratory disease,209.0
40009,females,2016,1707.7,Respiratory disease,210.0
60032,females,2016,1108.8,Respiratory disease,75.0
60025,females,2016,1368.2,Respiratory disease,74.0
20234,females,2016,2060.3,Respiratory disease,416.0
30214,females,2016,2006.6,Respiratory disease,167.0
30203,females,2016,1832.7,Respiratory disease,165.0
20205,females,2016,1232.4,Respiratory disease,45.0
40055,females,2016,1616.8,Respiratory disease,133.0
30176,females,2016,2098.5,Respiratory disease,261.0
20113,females,2016,2709.8,Respiratory disease,222.0
50124,females,2016,1896.6,Respiratory disease,126.0
20107,females,2016,2207.4,Respiratory disease,299.0
30036,females,2016,1653.6,Respiratory disease,230.0
30194,females,2016,2372.2,Respiratory disease,284.0
40046,females,2016,3555.8,Respiratory disease,320.0
20235,females,2016,1392.5,Respiratory disease,32.0
30000,females,2016,2697.5,Respiratory disease,459.0
30215,females,2016,1913.5,Respiratory disease,195.0
60008,females,2016,1702.6,Respiratory disease,173.0
40030,females,2016,2269.5,Respiratory disease,349.0
40051,females,2016,2971.2,Respiratory disease,372.0
30223,females,2016,2022.1,Respiratory disease,318.0
30060,females,2016,1287.6,Respiratory disease,141.0
30170,females,2016,2663.9,Respiratory disease,379.0
30014,females,2016,2177.2,Respiratory disease,293.0
60003,females,2016,1858.4,Respiratory disease,103.0
60030,females,2016,1704.6,Respiratory disease,90.0
30012,females,2016,2053.5,Respiratory disease,198.0
30054,females,2016,1470.1,Respiratory disease,109.0
30095,females,2016,2447.1,Respiratory disease,212.0
30080,females,2016,3290.4,Respiratory disease,387.0
30202,females,2016,2666.2,Respiratory disease,197.0
30075,females,2016,2434.6,Respiratory disease,209.0
30024,females,2016,1900.8,Respiratory disease,240.0
30001,females,2016,2543.5,Respiratory disease,345.0
30172,females,2016,1627.3,Respiratory disease,119.0
30118,females,2016,2305.1,Respiratory disease,168.0
30141,females,2016,3501.3,Respiratory disease,266.0
70001,females,2016,2620.8,Respiratory disease,198.0
30088,females,2016,4041.0,Respiratory disease,648.0
30153,females,2016,2350.4,Respiratory disease,285.0
30025,females,2016,1933.0,Respiratory disease,163.0
30196,females,2016,2334.8,Respiratory disease,271.0
30217,females,2016,2097.7,Respiratory disease,210.0
30139,females,2016,2275.8,Respiratory disease,331.0
40043,females,2016,1511.8,Respiratory disease,76.0
30189,females,2016,2282.0,Respiratory disease,261.0
30232,females,2016,2492.7,Respiratory disease,446.0
30082,females,2016,3029.8,Respiratory disease,217.0
30114,females,2016,2333.7,Respiratory disease,261.0
30224,females,2016,1399.7,Respiratory disease,90.0
30146,females,2016,1883.5,Respiratory disease,193.0
30069,females,2016,3615.5,Respiratory disease,346.0
30096,females,2016,2654.0,Respiratory disease,362.0
30013,females,2016,1747.5,Respiratory disease,224.0
30020,females,2016,2237.6,Respiratory disease,209.0
30083,females,2016,3666.0,Respiratory disease,560.0
30116,females,2016,2398.2,Respiratory disease,231.0
30050,females,2016,1429.7,Respiratory disease,109.0
40052,females,2016,2512.1,Respiratory disease,138.0
30008,females,2016,2382.2,Respiratory disease,174.0
50127,females,2016,2028.2,Respiratory disease,119.0
30188,females,2016,2235.1,Respiratory disease,448.0
30226,females,2016,3594.6,Respiratory disease,480.0
80001,females,2016,2381.0,Respiratory disease,295.0
60018,females,2016,1748.1,Respiratory disease,207.0
30070,females,2016,3712.1,Respiratory disease,229.0
30147,females,2016,2104.8,Respiratory disease,295.0
30227,females,2016,2590.4,Respiratory disease,214.0
30101,females,2016,3207.0,Respiratory disease,220.0
30234,females,2016,2244.7,Respiratory disease,255.0
30084,females,2016,2593.3,Respiratory disease,110.0
30045,females,2016,1659.5,Respiratory disease,152.0
30225,females,2016,2179.2,Respiratory disease,339.0
30098,females,2016,3436.1,Respiratory disease,499.0
30097,females,2016,2763.2,Respiratory disease,439.0
30117,females,2016,1960.7,Respiratory disease,279.0
30119,females,2016,1665.4,Respiratory disease,150.0
30140,females,2016,2212.4,Respiratory disease,113.0
30191,females,2016,2420.3,Respiratory disease,331.0
30159,females,2016,2264.3,Respiratory disease,344.0
30015,females,2016,2341.6,Respiratory disease,142.0
30192,females,2016,2897.2,Respiratory disease,567.0
30027,females,2016,2590.4,Respiratory disease,204.0
70008,females,2016,9138.3,Respiratory disease,453.0
50126,females,2016,1958.7,Respiratory disease,42.0
30044,females,2016,1628.0,Respiratory disease,199.0
30205,females,2016,2331.7,Respiratory disease,293.0
30023,females,2016,1814.6,Respiratory disease,96.0
70009,females,2016,10771.9,Respiratory disease,257.0
30108,females,2016,1754.7,Respiratory disease,208.0
30041,females,2016,1701.7,Respiratory disease,157.0
30042,females,2016,1430.1,Respiratory disease,103.0
30112,females,2016,3018.1,Respiratory disease,258.0
30071,females,2016,3091.9,Respiratory disease,402.0
30167,females,2016,2088.3,Respiratory disease,145.0
30089,females,2016,2644.3,Respiratory disease,242.0
50122,females,2016,1647.1,Respiratory disease,114.0
30193,females,2016,2073.7,Respiratory disease,283.0
30003,females,2016,2045.3,Respiratory disease,267.0
30104,females,2016,2633.1,Respiratory disease,419.0
30218,females,2016,2151.2,Respiratory disease,219.0
30149,females,2016,2376.1,Respiratory disease,235.0
30033,females,2016,1918.9,Respiratory disease,102.0
50062,females,2016,1543.4,Respiratory disease,98.0
50118,females,2016,1444.0,Respiratory disease,87.0
50102,females,2016,,Respiratory disease,
30157,females,2016,2040.4,Respiratory disease,150.0
30150,females,2016,2680.9,Respiratory disease,333.0
30091,females,2016,2273.9,Respiratory disease,176.0
30067,females,2016,2987.4,Respiratory disease,291.0
30162,females,2016,2467.5,Respiratory disease,298.0
30111,females,2016,2707.7,Respiratory disease,317.0
30206,females,2016,1863.0,Respiratory disease,153.0
30063,females,2016,1942.0,Respiratory disease,218.0
50110,females,2016,,Respiratory disease,
50094,females,2016,1690.0,Respiratory disease,29.0
50096,females,2016,,Respiratory disease,
30102,females,2016,2866.5,Respiratory disease,359.0
30030,females,2016,1817.6,Respiratory disease,130.0
30219,females,2016,1928.6,Respiratory disease,181.0
30207,females,2016,2120.2,Respiratory disease,305.0
30178,females,2016,2198.0,Respiratory disease,286.0
50119,females,2016,1720.8,Respiratory disease,60.0
30122,females,2016,3063.7,Respiratory disease,350.0
30120,females,2016,2095.5,Respiratory disease,204.0
30055,females,2016,1944.2,Respiratory disease,98.0
30177,females,2016,2458.9,Respiratory disease,269.0
50103,females,2016,,Respiratory disease,
30081,females,2016,2645.2,Respiratory disease,252.0
30121,females,2016,2307.2,Respiratory disease,265.0
30028,females,2016,2667.0,Respiratory disease,242.0
30099,females,2016,2458.5,Respiratory disease,87.0
30136,females,2016,2613.2,Respiratory disease,149.0
30064,females,2016,2194.6,Respiratory disease,287.0
30220,females,2016,2151.3,Respiratory disease,296.0
30208,females,2016,1871.7,Respiratory disease,176.0
60000,females,2016,2606.2,Respiratory disease,87.0
50092,females,2016,2158.2,Respiratory disease,123.0
30086,females,2016,2656.2,Respiratory disease,143.0
30156,females,2016,1589.3,Respiratory disease,150.0
80009,females,2016,2080.7,Respiratory disease,205.0
30231,females,2016,2433.2,Respiratory disease,309.0
30143,females,2016,2692.0,Respiratory disease,394.0
30049,females,2016,2187.0,Respiratory disease,285.0
30163,females,2016,2375.0,Respiratory disease,215.0
50016,females,2016,1340.3,Respiratory disease,60.0
80018,females,2016,2092.0,Respiratory disease,151.0
30074,females,2016,2081.0,Respiratory disease,146.0
30073,females,2016,3435.2,Respiratory disease,343.0
30221,females,2016,1905.6,Respiratory disease,215.0
30046,females,2016,1517.5,Respiratory disease,150.0
30072,females,2016,3647.3,Respiratory disease,259.0
30209,females,2016,1631.5,Respiratory disease,104.0
30085,females,2016,2892.4,Respiratory disease,309.0
30029,females,2016,1323.4,Respiratory disease,103.0
30065,females,2016,3428.2,Respiratory disease,362.0
40035,females,2016,2033.6,Respiratory disease,350.0
60001,females,2016,2014.4,Respiratory disease,92.0
60041,females,2016,2069.9,Respiratory disease,186.0
30043,females,2016,1484.8,Respiratory disease,173.0
30087,females,2016,2302.3,Respiratory disease,324.0
30124,females,2016,2055.9,Respiratory disease,191.0
30016,females,2016,2012.3,Respiratory disease,232.0
60019,females,2016,1823.0,Respiratory disease,150.0
30092,females,2016,4299.0,Respiratory disease,426.0
30039,females,2016,1535.9,Respiratory disease,161.0
30032,females,2016,1683.3,Respiratory disease,222.0
40001,females,2016,1107.5,Respiratory disease,44.0
60031,females,2016,1431.6,Respiratory disease,22.0
60037,females,2016,1208.1,Respiratory disease,83.0
30009,females,2016,2049.1,Respiratory disease,288.0
30229,females,2016,2274.8,Respiratory disease,176.0
60047,females,2016,1366.5,Respiratory disease,12.0
30127,females,2016,3909.5,Respiratory disease,331.0
30154,females,2016,2688.8,Respiratory disease,293.0
60027,females,2016,1911.0,Respiratory disease,85.0
30204,females,2016,2629.9,Respiratory disease,271.0
30115,females,2016,2609.5,Respiratory disease,185.0
80020,females,2016,1637.4,Respiratory disease,77.0
30173,females,2016,1518.6,Respiratory disease,208.0
30068,females,2016,2428.5,Respiratory disease,236.0
30093,females,2016,4091.4,Respiratory disease,369.0
30090,females,2016,2907.5,Respiratory disease,145.0
30010,females,2016,2095.2,Respiratory disease,127.0
30235,females,2016,2944.9,Respiratory disease,410.0
30148,females,2016,1994.8,Respiratory disease,209.0
30210,females,2016,1606.6,Respiratory disease,241.0
30195,females,2016,1772.2,Respiratory disease,115.0
60043,females,2016,2067.8,Respiratory disease,120.0
60029,females,2016,1361.2,Respiratory disease,59.0
30034,females,2016,2694.6,Respiratory disease,236.0
30158,females,2016,2440.8,Respiratory disease,213.0
50048,females,2016,948.8,Respiratory disease,76.0
30103,females,2016,2004.7,Respiratory disease,227.0
30056,females,2016,1423.6,Respiratory disease,82.0
30031,females,2016,2253.9,Respiratory disease,371.0
30185,females,2016,3594.1,Respiratory disease,276.0
30166,females,2016,2516.3,Respiratory disease,182.0
30216,females,2016,1946.5,Respiratory disease,192.0
30198,females,2016,3172.7,Respiratory disease,371.0
80021,females,2016,2434.8,Respiratory disease,174.0
60048,females,2016,1199.7,Respiratory disease,41.0
30168,females,2016,2041.6,Respiratory disease,261.0
30160,females,2016,2394.4,Respiratory disease,267.0
30077,females,2016,3476.3,Respiratory disease,293.0
30053,females,2016,1542.5,Respiratory disease,102.0
30211,females,2016,3684.9,Respiratory disease,597.0
30200,females,2016,1448.7,Respiratory disease,131.0
30179,females,2016,1630.2,Respiratory disease,119.0
30199,females,2016,1955.8,Respiratory disease,170.0
30197,females,2016,1979.9,Respiratory disease,224.0
20252,females,2016,2044.1,Respiratory disease,197.0
30113,females,2016,2615.7,Respiratory disease,366.0
30018,females,2016,1757.7,Respiratory disease,337.0
30165,females,2016,2338.3,Respiratory disease,205.0
30094,females,2016,2132.1,Respiratory disease,224.0
30180,females,2016,1679.8,Respiratory disease,100.0
30155,females,2016,1709.4,Respiratory disease,202.0
60035,females,2016,1200.5,Respiratory disease,32.0
60050,females,2016,1750.0,Respiratory disease,35.0
30037,females,2016,1872.3,Respiratory disease,170.0
30151,females,2016,1902.0,Respiratory disease,151.0
20012,females,2016,490.3,Respiratory disease,65.0
30004,females,2016,1954.8,Respiratory disease,214.0
30005,females,2016,2238.8,Respiratory disease,118.0
30145,females,2016,2882.1,Respiratory disease,429.0
30144,females,2016,1908.0,Respiratory disease,287.0
30171,females,2016,2317.1,Respiratory disease,409.0
40047,females,2016,2517.1,Respiratory disease,147.0
30038,females,2016,3736.3,Respiratory disease,180.0
30110,females,2016,1537.1,Respiratory disease,82.0
30106,females,2016,2375.0,Respiratory disease,179.0
10283,females,2016,1850.9,Respiratory disease,159.0
30076,females,2016,2838.4,Respiratory disease,372.0
30017,females,2016,2218.3,Respiratory disease,165.0
30040,females,2016,1700.1,Respiratory disease,237.0
30035,females,2016,1489.4,Respiratory disease,83.0
30201,females,2016,2252.3,Respiratory disease,159.0
30019,females,2016,2475.0,Respiratory disease,202.0
30129,females,2016,2994.6,Respiratory disease,369.0
30130,females,2016,2312.0,Respiratory disease,201.0
30134,females,2016,2299.6,Respiratory disease,212.0
20062,females,2016,2054.1,Respiratory disease,328.0
20226,females,2016,,Respiratory disease,
20261,females,2016,2754.9,Respiratory disease,264.0
20149,females,2016,1782.3,Respiratory disease,104.0
30186,females,2016,2635.9,Respiratory disease,115.0
30079,females,2016,2505.2,Respiratory disease,191.0
30230,females,2016,1884.0,Respiratory disease,273.0
30062,females,2016,1109.0,Respiratory disease,79.0
30048,females,2016,1644.6,Respiratory disease,222.0
30109,females,2016,1952.6,Respiratory disease,214.0
30006,females,2016,2375.3,Respiratory disease,177.0
30233,females,2016,2235.6,Respiratory disease,384.0
40089,females,2016,2109.4,Respiratory disease,484.0
10225,females,2016,2126.1,Respiratory disease,152.0
30002,females,2016,1849.4,Respiratory disease,105.0
30011,females,2016,2319.0,Respiratory disease,190.0
30078,females,2016,2418.3,Respiratory disease,156.0
30133,females,2016,2552.1,Respiratory disease,167.0
40078,females,2016,1887.0,Respiratory disease,91.0
